Date,Sector,Universe Gross Sales EUR M,Universe Net Sales EUR M
01/09/2019,Sector_112,3.841571,-2.4611269
01/09/2019,Sector_113,2.22398938,-1.69340391
01/09/2019,Sector_114,0.17938075,-0.79872281
01/09/2019,Sector_115,0,0
01/09/2019,Sector_116,4.4201059,-9.50377409
01/09/2019,Sector_117,0.92677384,-1.83188588
01/09/2019,Sector_118,2333.58368,-119.656347
01/09/2019,Sector_119,200.5474134,-68.17548956
01/09/2019,Sector_120,2.02284879,0.27137634
01/09/2019,Sector_121,76.91594948,-46.51643174
01/09/2019,Sector_122,1131.685789,202.5731209
01/09/2019,Sector_123,59.26629192,-44.18299263
01/09/2019,Sector_124,125.7968042,23.05748894
01/09/2019,Sector_125,0.49410901,0.12259969
01/09/2019,Sector_127,2.257396,-0.121444
01/09/2019,Sector_128,41.23525383,6.65012663
01/09/2019,Sector_129,0.94759984,-0.21586668
01/09/2019,Sector_130,0.00262087,0.00014951
01/09/2019,Sector_131,0.34765647,0.34765647
01/09/2019,Sector_132,4.89857854,-2.47838728
01/09/2019,Sector_133,0,-1.01488849
01/09/2019,Sector_134,0,0
01/09/2019,Sector_135,256.9431437,57.26850739
01/09/2019,Sector_136,45.61282523,25.8770242
01/09/2019,Sector_137,1.77445151,-5.72763227
01/09/2019,Sector_138,16.77450484,-0.47470568
01/09/2019,Sector_139,30.11829639,12.38664218
01/09/2019,Sector_140,99.13235022,44.39345458
01/09/2019,Sector_141,408.764175,28.9680712
01/09/2019,Sector_142,121.7027963,23.37531177
01/09/2019,Sector_143,87.15905459,-9.25126626
01/09/2019,Sector_144,118.2991906,79.33121907
01/09/2019,Sector_145,363.2932419,188.6455885
01/09/2019,Sector_146,295.9767035,40.48950618
01/09/2019,Sector_147,47.59351967,41.73194815
01/09/2019,Sector_148,270.2993162,122.3706746
01/09/2019,Sector_149,116.7294143,89.95223056
01/09/2019,Sector_150,568.7353125,265.210252
01/09/2019,Sector_151,515.196569,-236.4179095
01/09/2019,Sector_152,215.3256487,-85.89243775
01/09/2019,Sector_153,426.9346439,237.0671427
01/09/2019,Sector_154,165.3623303,101.3889888
01/09/2019,Sector_155,20.51463327,15.94308051
01/09/2019,Sector_156,1108.611216,465.6699585
01/09/2019,Sector_157,50.7621914,-25.5631907
01/09/2019,Sector_158,3.06546271,1.19308875
01/09/2019,Sector_159,310.5412975,259.5713312
01/09/2019,Sector_160,1.34798206,-1.57133406
01/09/2019,Sector_161,68.77600496,-36.35316598
01/09/2019,Sector_162,102.8920367,33.33219688
01/09/2019,Sector_163,55.35904039,-83.32688392
01/09/2019,Sector_164,2.81003795,-7.74098716
01/09/2019,Sector_165,3.29352986,-2.00270768
01/09/2019,Sector_166,73.79597899,-163.8765717
01/09/2019,Sector_167,7.31909823,7.07924575
01/09/2019,Sector_168,651.8223141,-136.7081387
01/09/2019,Sector_169,471.2996143,82.59514503
01/09/2019,Sector_170,241.7104821,105.6149069
01/09/2019,Sector_171,3202.99641,649.3084562
01/09/2019,Sector_172,-0.25285763,-86.4972889
01/09/2019,Sector_173,0,0
01/09/2019,Sector_174,27.11299478,-225.9918024
01/09/2019,Sector_175,270.8745839,157.6722646
01/09/2019,Sector_176,45.873471,-300.9469192
01/10/2019,Sector_0,1660.063904,-597.5462983
01/10/2019,Sector_1,1501.404723,210.1743839
01/10/2019,Sector_2,492.7137197,271.6747371
01/10/2019,Sector_3,309.5157975,-448.5365884
01/10/2019,Sector_4,20.86931373,4.03532633
01/10/2019,Sector_5,621.1450881,69.94616795
01/10/2019,Sector_6,321.2119417,140.42762
01/10/2019,Sector_7,37.86446024,17.03191367
01/10/2019,Sector_8,259.383204,129.4970918
01/10/2019,Sector_9,329.5241184,153.9446833
01/10/2019,Sector_10,1.00761071,-3.36147551
01/10/2019,Sector_12,248.1765583,57.745123
01/10/2019,Sector_13,53.82631911,34.61048867
01/10/2019,Sector_14,1.00192283,0.6149462
01/10/2019,Sector_15,0.4678476,0.15104478
01/10/2019,Sector_16,1339.073888,-39.3397928
01/10/2019,Sector_17,637.0933426,88.07934569
01/10/2019,Sector_18,1391.015529,411.611118
01/10/2019,Sector_19,556.3567731,409.11462
01/10/2019,Sector_20,1676.184804,-88.33441256
01/10/2019,Sector_21,2660.625369,-67.8594865
01/10/2019,Sector_22,597.8640979,-559.9523634
01/10/2019,Sector_23,516.3856198,114.8898518
01/10/2019,Sector_24,460.7942429,85.57100037
01/10/2019,Sector_25,242.0780728,-53.74604734
01/10/2019,Sector_26,0.62978211,0.42811986
01/10/2019,Sector_27,2569.254535,249.0241508
01/10/2019,Sector_28,70.08205644,20.93480599
01/10/2019,Sector_29,98.40667041,81.97503026
01/10/2019,Sector_30,1.76602339,0.25501796
01/10/2019,Sector_31,1053.075308,551.1111725
01/10/2019,Sector_32,4115.508313,1030.919993
01/10/2019,Sector_33,1381.225362,351.8751381
01/10/2019,Sector_34,134.7242044,83.83659117
01/10/2019,Sector_35,26.71026313,-18.96312377
01/10/2019,Sector_37,27.32923056,6.37446748
01/10/2019,Sector_38,261.910438,-34.10969958
01/10/2019,Sector_39,3.8783652,1.98197248
01/10/2019,Sector_40,19.69464564,4.1561593
01/10/2019,Sector_41,5.02089004,1.3811136
01/10/2019,Sector_42,14.31026146,6.81726666
01/10/2019,Sector_44,0.27792459,-0.26219942
01/10/2019,Sector_45,1.0627595,-13.38917863
01/10/2019,Sector_46,2.75444355,-0.94320632
01/10/2019,Sector_47,3.0839865,-1.58745073
01/10/2019,Sector_48,7.67536377,6.65321282
01/10/2019,Sector_50,0.07283319,-0.18840763
01/10/2019,Sector_53,417.3864091,291.3810891
01/10/2019,Sector_54,1.19056869,-22.51173509
01/10/2019,Sector_55,2806.709684,1601.019982
01/10/2019,Sector_56,867.4293242,19.95255447
01/10/2019,Sector_57,432.1562284,176.1535589
01/10/2019,Sector_58,0.73645906,0.39066747
01/10/2019,Sector_59,804.6007261,168.5351924
01/10/2019,Sector_60,0,-1.24343799
01/10/2019,Sector_61,21.76786131,-19.52409992
01/10/2019,Sector_62,258.6275842,-315.2475017
01/10/2019,Sector_63,0,0
01/10/2019,Sector_64,2.42155278,-4.69147353
01/10/2019,Sector_65,738.6319579,-177.9187893
01/10/2019,Sector_66,229.2297746,-817.4102892
01/10/2019,Sector_67,99.56530975,-29.59368561
01/10/2019,Sector_68,15.59236572,-12.93627935
01/10/2019,Sector_70,15.92254499,-18.14019103
01/10/2019,Sector_72,1.14709249,0.23541096
01/10/2019,Sector_73,18.45361646,-3.18656233
01/10/2019,Sector_75,50.48981165,-37.93575867
01/10/2019,Sector_76,367.853651,-202.2700549
01/10/2019,Sector_77,404.1852232,97.83019481
01/10/2019,Sector_79,0,0
01/10/2019,Sector_80,1579.825268,-83.08614362
01/10/2019,Sector_81,71.06070865,11.42257912
01/10/2019,Sector_82,606.8605994,-56.41808094
01/10/2019,Sector_83,23.5510204,11.95513468
01/10/2019,Sector_84,1872.430942,-698.6824159
01/10/2019,Sector_85,324.0476853,146.6054092
01/10/2019,Sector_86,114.5104651,-56.91128799
01/10/2019,Sector_87,304.1588199,-94.89118832
01/10/2019,Sector_88,0,0
01/10/2019,Sector_89,0.84661686,-1.79091337
01/10/2019,Sector_90,0,-0.00158792
01/10/2019,Sector_91,34.98561647,-36.08004846
01/10/2019,Sector_92,0.71325461,-3.94401273
01/10/2019,Sector_93,32.22823985,-34.79111294
01/10/2019,Sector_94,0.15450602,-0.09446626
01/10/2019,Sector_95,2512.929934,112.2529611
01/10/2019,Sector_96,901.7436297,257.205681
01/10/2019,Sector_97,121.5406113,-9.70646711
01/10/2019,Sector_98,2.56208229,1.17372425
01/10/2019,Sector_99,300.2651035,-37.67923017
01/10/2019,Sector_101,22.79472559,-21.93804721
01/10/2019,Sector_102,224.4283845,-30.75619816
01/10/2019,Sector_103,0.90128099,-0.22380788
01/10/2019,Sector_104,12.0359822,3.50363854
01/10/2019,Sector_105,13.56229758,-16.42384735
01/10/2019,Sector_107,888.5540289,160.6142997
01/10/2019,Sector_108,0.51950414,0.21993335
01/10/2019,Sector_109,85.78732766,15.87431444
01/10/2019,Sector_110,14.31596653,-50.00736626
01/10/2019,Sector_111,61.91984932,-134.9456125
01/10/2019,Sector_112,4.32692722,-5.5835613
01/10/2019,Sector_113,3.1285276,2.06124548
01/10/2019,Sector_114,0.08285367,-0.48084072
01/10/2019,Sector_115,0.02189369,0
01/10/2019,Sector_116,4.35821436,-28.09188674
01/10/2019,Sector_117,0.81681632,-2.42015975
01/10/2019,Sector_118,2535.226186,-203.8936071
01/10/2019,Sector_119,199.0409432,-44.01917689
01/10/2019,Sector_120,4.71547478,3.39800346
01/10/2019,Sector_121,57.13448776,-46.13584962
01/10/2019,Sector_122,1045.79418,-260.6824226
01/10/2019,Sector_123,63.8196718,-20.97858777
01/10/2019,Sector_124,70.49932251,-65.5857921
01/10/2019,Sector_125,0.5583007,-0.2388031
01/10/2019,Sector_127,4.01980815,0.64228095
01/10/2019,Sector_128,27.27345832,-10.82373442
01/10/2019,Sector_129,2.40312045,1.39838653
01/10/2019,Sector_130,0.00108033,0.00108033
01/10/2019,Sector_131,0.07680889,-1.41417267
01/10/2019,Sector_132,9.2269944,-6.40462692
01/10/2019,Sector_133,0,-0.00859999
01/10/2019,Sector_134,0,0
01/10/2019,Sector_135,221.6653873,4.01004848
01/10/2019,Sector_136,73.18095695,14.86824974
01/10/2019,Sector_137,39.96265046,24.79134885
01/10/2019,Sector_138,11.56530873,-8.12917849
01/10/2019,Sector_139,43.80747614,9.70624262
01/10/2019,Sector_140,131.0921521,-10.36267527
01/10/2019,Sector_141,405.9896584,127.2338641
01/10/2019,Sector_142,242.6149428,175.3471448
01/10/2019,Sector_143,72.11042642,0.629188
01/10/2019,Sector_144,140.1132825,83.09582029
01/10/2019,Sector_145,350.2714554,142.0366381
01/10/2019,Sector_146,365.7969675,32.43827834
01/10/2019,Sector_147,17.70853909,-30.85988437
01/10/2019,Sector_148,382.4811563,199.5099344
01/10/2019,Sector_149,134.6738397,80.3954725
01/10/2019,Sector_150,564.776464,229.8859868
01/10/2019,Sector_151,367.6710376,82.16314636
01/10/2019,Sector_152,210.2314051,-36.80555026
01/10/2019,Sector_153,508.6441636,344.306428
01/10/2019,Sector_154,272.9460435,197.7988529
01/10/2019,Sector_155,29.78289467,24.69539748
01/10/2019,Sector_156,1179.635825,407.5948169
01/10/2019,Sector_157,39.96220777,-76.67793689
01/10/2019,Sector_158,9.76050599,8.21166677
01/10/2019,Sector_159,409.3576997,287.1268617
01/10/2019,Sector_160,7.00850916,-0.55678676
01/10/2019,Sector_161,21.25880895,-575.2941428
01/10/2019,Sector_162,51.75088634,-68.76529806
01/10/2019,Sector_163,157.6900466,55.11635691
01/10/2019,Sector_164,7.69443554,-3.92102241
01/10/2019,Sector_165,6.05255835,1.53834857
01/10/2019,Sector_166,159.2786058,154.8421789
01/10/2019,Sector_167,-0.20086203,4.7303078
01/10/2019,Sector_168,696.48137,-264.8264831
01/10/2019,Sector_169,510.1190062,108.2509381
01/10/2019,Sector_170,224.6486966,77.51944802
01/10/2019,Sector_171,3570.329276,915.0753783
01/10/2019,Sector_172,0.0816438,-72.95725047
01/10/2019,Sector_173,0,0
01/10/2019,Sector_174,46.95666155,-200.1617393
01/10/2019,Sector_175,33.90769281,-451.4895388
01/10/2019,Sector_176,34.40351851,-218.5377046
01/11/2019,Sector_0,1186.278224,8.17053169
01/11/2019,Sector_1,2784.788083,1056.250273
01/11/2019,Sector_2,421.1934737,184.9931462
01/11/2019,Sector_3,552.4464309,-169.7248552
01/11/2019,Sector_4,21.65331815,5.0767852
01/11/2019,Sector_5,876.7598998,94.12009022
01/11/2019,Sector_6,244.8182936,70.6185297
01/11/2019,Sector_7,46.99564983,23.95585251
01/11/2019,Sector_8,214.5146214,46.36096756
01/11/2019,Sector_9,296.8762715,115.1383467
01/11/2019,Sector_10,7.06769092,-0.48406351
01/11/2019,Sector_12,99.66145848,23.407448
01/11/2019,Sector_13,130.9693501,98.04402194
01/11/2019,Sector_14,1.21104687,0.60131356
01/11/2019,Sector_15,0.10545975,-0.73305794
01/11/2019,Sector_16,1396.231724,150.6071353
01/11/2019,Sector_17,383.1664954,19.01772378
01/11/2019,Sector_18,1662.880807,513.0398951
01/11/2019,Sector_19,585.1293617,202.9434545
01/11/2019,Sector_20,1820.444855,-109.0469708
01/11/2019,Sector_21,2497.082925,-812.8990111
01/11/2019,Sector_22,1110.996156,-311.5780871
01/11/2019,Sector_23,668.8652494,200.5428014
01/11/2019,Sector_24,239.6218373,-63.5103344
01/11/2019,Sector_25,327.7977921,134.4738118
01/11/2019,Sector_26,0.25245817,-0.32374265
01/11/2019,Sector_27,2492.668014,611.8204843
01/11/2019,Sector_28,56.07137821,-1.96689237
01/11/2019,Sector_29,8.02238623,0.81554841
01/11/2019,Sector_30,2.93082595,1.7977585
01/11/2019,Sector_31,1112.138942,588.3931016
01/11/2019,Sector_32,3628.565649,646.9898834
01/11/2019,Sector_33,1434.731441,355.3126304
01/11/2019,Sector_34,252.6955406,179.4099334
01/11/2019,Sector_35,23.77454448,-19.34933158
01/11/2019,Sector_37,17.46754345,-7.65314879
01/11/2019,Sector_38,129.6394825,-155.0855192
01/11/2019,Sector_39,4.08029559,2.492862
01/11/2019,Sector_40,31.48144483,12.73040088
01/11/2019,Sector_41,5.03346629,1.88100875
01/11/2019,Sector_42,10.60943717,-0.32165626
01/11/2019,Sector_44,0.3671993,0.04021485
01/11/2019,Sector_45,1.0439748,-7.45602
01/11/2019,Sector_46,13.26597586,-564.1158875
01/11/2019,Sector_47,3.88434857,-4.6429045
01/11/2019,Sector_48,6.34495271,5.6501007
01/11/2019,Sector_50,0.06915263,-0.09674595
01/11/2019,Sector_53,255.0729029,65.62408905
01/11/2019,Sector_54,0.10888142,-0.40053708
01/11/2019,Sector_55,2431.251861,1153.093792
01/11/2019,Sector_56,640.4917688,-63.11726052
01/11/2019,Sector_57,340.2374369,16.83541684
01/11/2019,Sector_58,2.8502899,1.98996455
01/11/2019,Sector_59,891.0054522,508.3955678
01/11/2019,Sector_60,0,0
01/11/2019,Sector_61,58.2585551,11.20030548
01/11/2019,Sector_62,353.4539688,22.48718796
01/11/2019,Sector_63,0,0
01/11/2019,Sector_64,2.48231573,-3.15577895
01/11/2019,Sector_65,378.7078057,-405.7147335
01/11/2019,Sector_66,234.621544,-591.0097095
01/11/2019,Sector_67,47.24602677,-93.81789838
01/11/2019,Sector_68,23.02473548,-6.07999234
01/11/2019,Sector_70,15.48155711,-20.38876262
01/11/2019,Sector_72,0.48789031,-1.38500747
01/11/2019,Sector_73,17.64215846,-4.6065009
01/11/2019,Sector_75,135.1877291,23.38114308
01/11/2019,Sector_76,774.6700382,106.2776299
01/11/2019,Sector_77,221.7832179,103.4343439
01/11/2019,Sector_79,0,0
01/11/2019,Sector_80,3037.00962,442.9898541
01/11/2019,Sector_81,107.4825693,-11.76621033
01/11/2019,Sector_82,386.8789751,-57.69980043
01/11/2019,Sector_83,15.23592738,6.98149715
01/11/2019,Sector_84,2484.782661,-802.2634356
01/11/2019,Sector_85,379.8313543,147.9477552
01/11/2019,Sector_86,141.0342774,-57.67926025
01/11/2019,Sector_87,328.7742703,-126.3548792
01/11/2019,Sector_88,0,0
01/11/2019,Sector_89,0.65666874,-6.17476204
01/11/2019,Sector_90,0,-0.0100534
01/11/2019,Sector_91,19.31962565,-40.1401487
01/11/2019,Sector_92,0.35665537,-0.5561835
01/11/2019,Sector_93,80.31090905,-37.73037023
01/11/2019,Sector_94,2.06254204,-0.31461779
01/11/2019,Sector_95,2728.595246,23.67252711
01/11/2019,Sector_96,1415.307402,473.5013392
01/11/2019,Sector_97,268.1112792,180.4581072
01/11/2019,Sector_98,2.11683563,0.40528535
01/11/2019,Sector_99,252.3485176,-339.1098077
01/11/2019,Sector_101,35.56835404,-3.14961473
01/11/2019,Sector_102,233.8782569,-73.61970018
01/11/2019,Sector_103,0.60975431,-2.21984597
01/11/2019,Sector_104,13.67766022,-0.93456128
01/11/2019,Sector_105,7.38428434,-22.42030647
01/11/2019,Sector_107,1183.194639,213.3152701
01/11/2019,Sector_108,0.334894,-0.76387949
01/11/2019,Sector_109,56.32350951,0.43238304
01/11/2019,Sector_110,19.26511428,-56.76710327
01/11/2019,Sector_111,79.94760299,-47.21206973
01/11/2019,Sector_112,3.69721775,4.67566957
01/11/2019,Sector_113,2.83069305,-1.60306331
01/11/2019,Sector_114,0.21645063,-2.20644513
01/11/2019,Sector_115,0,0
01/11/2019,Sector_116,3.64965207,-9.09004458
01/11/2019,Sector_117,1.42360006,-1.57502573
01/11/2019,Sector_118,3181.876486,96.70798662
01/11/2019,Sector_119,261.6618307,3.78935773
01/11/2019,Sector_120,3.04006227,1.2183489
01/11/2019,Sector_121,83.85534556,2.72864675
01/11/2019,Sector_122,1195.637189,121.8273044
01/11/2019,Sector_123,162.9216564,-17.79370998
01/11/2019,Sector_124,135.4381497,22.32058484
01/11/2019,Sector_125,0.87872977,-0.13952437
01/11/2019,Sector_127,3.65418623,0.69018478
01/11/2019,Sector_128,35.73709633,-22.1795145
01/11/2019,Sector_129,0.62000567,-0.76454639
01/11/2019,Sector_130,0.00311273,-0.00051984
01/11/2019,Sector_131,0.11883231,-0.05895082
01/11/2019,Sector_132,4.73330897,-15.53379925
01/11/2019,Sector_133,0,0
01/11/2019,Sector_134,0,0
01/11/2019,Sector_135,56.2719664,22.49175997
01/11/2019,Sector_136,38.88176485,8.84311948
01/11/2019,Sector_137,24.50373049,19.14533885
01/11/2019,Sector_138,14.13919249,-26.98784745
01/11/2019,Sector_139,114.1831166,26.12531044
01/11/2019,Sector_140,131.6591933,-197.2416395
01/11/2019,Sector_141,398.5785179,-26.55642924
01/11/2019,Sector_142,314.9541064,232.6992203
01/11/2019,Sector_143,38.4389095,-50.16037281
01/11/2019,Sector_144,150.5367256,73.60602431
01/11/2019,Sector_145,349.5970012,31.4175999
01/11/2019,Sector_146,555.1618778,-25.18101414
01/11/2019,Sector_147,29.80996584,19.46796166
01/11/2019,Sector_148,295.8125525,89.55481712
01/11/2019,Sector_149,139.175447,69.44946487
01/11/2019,Sector_150,494.0049671,82.77000441
01/11/2019,Sector_151,274.7938927,21.1083614
01/11/2019,Sector_152,304.7051344,8.70954636
01/11/2019,Sector_153,243.548653,-8.02043692
01/11/2019,Sector_154,349.0752715,285.1942314
01/11/2019,Sector_155,48.58366934,41.36808676
01/11/2019,Sector_156,1364.662106,395.6841313
01/11/2019,Sector_157,49.61687257,-21.45807998
01/11/2019,Sector_158,0.77512234,-3.41518922
01/11/2019,Sector_159,314.7964609,225.0445317
01/11/2019,Sector_160,2.69876361,-3.35731084
01/11/2019,Sector_161,17.90432711,-12.28889658
01/11/2019,Sector_162,64.04899934,-12.04606558
01/11/2019,Sector_163,80.11243884,11.04904657
01/11/2019,Sector_164,10.90771594,-0.77600354
01/11/2019,Sector_165,17.1048094,9.69109096
01/11/2019,Sector_166,122.988897,81.17083501
01/11/2019,Sector_167,5.92426478,3.8776215
01/11/2019,Sector_168,663.7270679,-230.9189156
01/11/2019,Sector_169,167.3771206,15.78676643
01/11/2019,Sector_170,231.4563662,78.76492747
01/11/2019,Sector_171,3494.242915,866.3217254
01/11/2019,Sector_172,-0.15388808,-144.4823759
01/11/2019,Sector_173,0,0
01/11/2019,Sector_174,314.8528575,132.6874873
01/11/2019,Sector_175,59.16894788,-109.3791231
01/11/2019,Sector_176,25.92197282,-105.8996816
01/12/2019,Sector_0,1108.035323,-106.8186651
01/12/2019,Sector_1,1731.347103,265.2024301
01/12/2019,Sector_2,428.8204596,109.434923
01/12/2019,Sector_3,630.6549236,30.58643949
01/12/2019,Sector_4,5.4899845,3.95485084
01/12/2019,Sector_5,892.9908489,25.96432434
01/12/2019,Sector_6,231.8047787,21.45366053
01/12/2019,Sector_7,21.55854224,-13.80676042
01/12/2019,Sector_8,118.0430605,-30.85760372
01/12/2019,Sector_9,302.8489062,14.59867633
01/12/2019,Sector_10,7.2854973,1.68816752
01/12/2019,Sector_12,90.66674632,2.66366932
01/12/2019,Sector_13,45.37817908,28.63587911
01/12/2019,Sector_14,0.35435066,-0.74412791
01/12/2019,Sector_15,0.32806788,0.27674477
01/12/2019,Sector_16,998.4864118,-261.8575157
01/12/2019,Sector_17,587.5796394,176.112527
01/12/2019,Sector_18,898.4963926,-176.9610261
01/12/2019,Sector_19,406.100234,281.3816672
01/12/2019,Sector_20,2352.269322,587.2320445
01/12/2019,Sector_21,2703.057195,98.24393697
01/12/2019,Sector_22,939.7314686,523.6440802
01/12/2019,Sector_23,567.9821196,106.3242749
01/12/2019,Sector_24,377.4140322,65.86152196
01/12/2019,Sector_25,322.6227966,138.5308636
01/12/2019,Sector_26,0.0349875,-0.0739645
01/12/2019,Sector_27,2304.180877,512.8869841
01/12/2019,Sector_28,40.50297,-88.08384893
01/12/2019,Sector_29,15.36933524,0.40984144
01/12/2019,Sector_30,2.0037962,1.49300119
01/12/2019,Sector_31,799.5975532,78.27499902
01/12/2019,Sector_32,3464.032013,66.60663765
01/12/2019,Sector_33,1784.615123,637.6546041
01/12/2019,Sector_34,278.9216622,208.8108121
01/12/2019,Sector_35,16.4259193,-22.20568918
01/12/2019,Sector_37,17.17066433,1.62157025
01/12/2019,Sector_38,89.32881859,-314.5954424
01/12/2019,Sector_39,2.60671901,0.93280431
01/12/2019,Sector_40,24.82062647,9.57402742
01/12/2019,Sector_41,4.73057621,2.65681083
01/12/2019,Sector_42,6.01308169,-2.77973233
01/12/2019,Sector_44,0.32707898,-0.08496592
01/12/2019,Sector_45,1.01026701,-4.48976851
01/12/2019,Sector_46,0.66655247,-3.77043468
01/12/2019,Sector_47,1.99921447,-0.65247433
01/12/2019,Sector_48,3.19770374,2.69895356
01/12/2019,Sector_50,0.00232159,-0.31359138
01/12/2019,Sector_53,71.0141378,-32.30923703
01/12/2019,Sector_54,5.91932881,5.82251518
01/12/2019,Sector_55,1672.84194,384.2824084
01/12/2019,Sector_56,765.422465,33.08703205
01/12/2019,Sector_57,330.0072997,153.271054
01/12/2019,Sector_58,0.39838343,-9.99674993
01/12/2019,Sector_59,892.4902089,87.04706141
01/12/2019,Sector_60,0,0
01/12/2019,Sector_61,69.41812298,-4.62074897
01/12/2019,Sector_62,420.1048577,-55.9784509
01/12/2019,Sector_63,0,-0.29849816
01/12/2019,Sector_64,2.21274745,-1.40880879
01/12/2019,Sector_65,353.523063,-373.3492517
01/12/2019,Sector_66,206.0882624,-794.5735074
01/12/2019,Sector_67,145.9199301,-44.44935026
01/12/2019,Sector_68,17.46716145,-10.21098817
01/12/2019,Sector_70,25.75290705,-18.29188947
01/12/2019,Sector_72,0.2918435,-3.60795801
01/12/2019,Sector_73,31.4468993,2.18501958
01/12/2019,Sector_75,182.3132483,-103.0691555
01/12/2019,Sector_76,530.7998834,-235.0635072
01/12/2019,Sector_77,297.394239,216.7257507
01/12/2019,Sector_79,0,0
01/12/2019,Sector_80,1747.662741,367.3325919
01/12/2019,Sector_81,64.10824803,-2.60946904
01/12/2019,Sector_82,470.6547803,-111.5085092
01/12/2019,Sector_83,7.30489706,-1.44346713
01/12/2019,Sector_84,2067.041778,-528.9439853
01/12/2019,Sector_85,368.1118098,127.8920723
01/12/2019,Sector_86,133.2044154,-105.7415722
01/12/2019,Sector_87,647.8221963,-72.98410968
01/12/2019,Sector_88,0,0
01/12/2019,Sector_89,1.68389888,-1.09465528
01/12/2019,Sector_90,0,0
01/12/2019,Sector_91,16.16209375,-20.50461892
01/12/2019,Sector_92,3.28881868,2.68045085
01/12/2019,Sector_93,34.28503988,-24.56342695
01/12/2019,Sector_94,2.72751306,2.63686666
01/12/2019,Sector_95,3031.067402,813.5640123
01/12/2019,Sector_96,815.5728825,94.26169205
01/12/2019,Sector_97,275.1842837,216.8425411
01/12/2019,Sector_98,4.07927994,-2.39159678
01/12/2019,Sector_99,218.7122548,-98.44954793
01/12/2019,Sector_101,32.78111848,-23.19769887
01/12/2019,Sector_102,135.8433565,-203.8646821
01/12/2019,Sector_103,0.23502738,-2.40891183
01/12/2019,Sector_104,13.25563633,-5.76145944
01/12/2019,Sector_105,7.09284038,-19.43834227
01/12/2019,Sector_107,954.563965,-124.1509327
01/12/2019,Sector_108,1.15362886,-1.74306318
01/12/2019,Sector_109,47.37958568,-46.22082569
01/12/2019,Sector_110,14.11402495,-10.12102553
01/12/2019,Sector_111,72.67769524,-175.6361268
01/12/2019,Sector_112,3.31818087,-12.8405619
01/12/2019,Sector_113,2.28782534,-2.96805056
01/12/2019,Sector_114,1.64678931,0.27556313
01/12/2019,Sector_115,0,0
01/12/2019,Sector_116,6.20756689,-10.49427781
01/12/2019,Sector_117,4.07496675,1.00535642
01/12/2019,Sector_118,2888.564037,182.9522997
01/12/2019,Sector_119,259.880906,-1.80810232
01/12/2019,Sector_120,1.18385843,-0.5788133
01/12/2019,Sector_121,81.94855684,-58.04136072
01/12/2019,Sector_122,1497.871885,46.03038954
01/12/2019,Sector_123,59.47616507,-37.69512079
01/12/2019,Sector_124,121.6728157,-12.84091674
01/12/2019,Sector_125,0.49086168,-0.44133783
01/12/2019,Sector_127,4.15639452,1.76144762
01/12/2019,Sector_128,37.76834665,-15.93439814
01/12/2019,Sector_129,0.82176989,-0.85787871
01/12/2019,Sector_130,0.00107708,-0.01370375
01/12/2019,Sector_131,0.05045178,0.0003695
01/12/2019,Sector_132,28.17014141,-1.39927111
01/12/2019,Sector_133,0,0
01/12/2019,Sector_134,0,0
01/12/2019,Sector_135,41.14141619,-22.30177734
01/12/2019,Sector_136,44.28956325,6.0016381
01/12/2019,Sector_137,8.54204453,-0.19329501
01/12/2019,Sector_138,37.13160991,16.37942064
01/12/2019,Sector_139,30.91282569,-0.34942251
01/12/2019,Sector_140,214.2492843,-58.16739157
01/12/2019,Sector_141,387.9604885,75.12001644
01/12/2019,Sector_142,250.5093356,149.52965
01/12/2019,Sector_143,108.5242609,13.03217982
01/12/2019,Sector_144,158.8266405,58.38475003
01/12/2019,Sector_145,434.1286709,201.5749329
01/12/2019,Sector_146,615.9621897,71.51016294
01/12/2019,Sector_147,13.19571409,-24.85218245
01/12/2019,Sector_148,307.1166448,91.90693722
01/12/2019,Sector_149,155.9540011,105.8031582
01/12/2019,Sector_150,791.445068,318.0672337
01/12/2019,Sector_151,270.6888001,-31.88094324
01/12/2019,Sector_152,269.2167031,-72.69763304
01/12/2019,Sector_153,234.502241,76.62660096
01/12/2019,Sector_154,355.0627526,282.5340584
01/12/2019,Sector_155,168.9048412,70.00915793
01/12/2019,Sector_156,1221.366176,348.973587
01/12/2019,Sector_157,64.5472675,-0.04084685
01/12/2019,Sector_158,0.61804969,-0.61520624
01/12/2019,Sector_159,346.1109499,261.0033989
01/12/2019,Sector_160,1.71194165,-3.9127051
01/12/2019,Sector_161,41.13588712,11.89802395
01/12/2019,Sector_162,91.33245331,30.26131442
01/12/2019,Sector_163,137.9323096,-245.105001
01/12/2019,Sector_164,20.8284286,-34.22517769
01/12/2019,Sector_165,2.45853141,-1.86761285
01/12/2019,Sector_166,324.4157153,303.8124221
01/12/2019,Sector_167,19.57763639,16.51602377
01/12/2019,Sector_168,582.7707026,-376.0752902
01/12/2019,Sector_169,186.1425422,105.539069
01/12/2019,Sector_170,251.5365485,123.7190739
01/12/2019,Sector_171,3062.719581,202.0897638
01/12/2019,Sector_172,-0.24763232,-73.40401843
01/12/2019,Sector_173,0,0
01/12/2019,Sector_174,57.55407433,-77.35188486
01/12/2019,Sector_175,94.72389751,-60.65092215
01/12/2019,Sector_176,4.47800255,-9.9555174
01/01/2020,Sector_0,1403.76618,-19.17929677
01/01/2020,Sector_1,1742.768253,584.9663597
